rgn_id,habitat,year,health
1,coral,2007,47.89
1,coral,2008,44.803096085408015
1,coral,2009,45.61715302491007
1,coral,2010,46.43120996441189
1,coral,2011,41.4
1,coral,2012,44
1,coral,2013,50.21
1,coral,2014,52.86
1,coral,2015,50.50149466192147
1,coral,2016,52.81
2,coral,2007,NA
2,coral,2008,NA
2,coral,2009,NA
2,coral,2010,NA
2,coral,2011,NA
2,coral,2012,NA
2,coral,2013,NA
2,coral,2014,NA
2,coral,2015,NA
2,coral,2016,NA
3,coral,2007,47.89
3,coral,2008,44.803096085408015
3,coral,2009,45.61715302491007
3,coral,2010,46.43120996441189
3,coral,2011,41.4
3,coral,2012,44
3,coral,2013,50.21
3,coral,2014,52.86
3,coral,2015,50.50149466192147
3,coral,2016,52.81
4,coral,2007,47.89
4,coral,2008,44.803096085408015
4,coral,2009,45.61715302491007
4,coral,2010,46.43120996441189
4,coral,2011,41.4
4,coral,2012,44
4,coral,2013,50.21
4,coral,2014,52.86
4,coral,2015,50.50149466192147
4,coral,2016,52.81
5,coral,2007,47.89
5,coral,2008,44.803096085408015
5,coral,2009,45.61715302491007
5,coral,2010,46.43120996441189
5,coral,2011,41.4
5,coral,2012,44
5,coral,2013,50.21
5,coral,2014,52.86
5,coral,2015,50.50149466192147
5,coral,2016,52.81
7,coral,2007,47.89
7,coral,2008,44.803096085408015
7,coral,2009,45.61715302491007
7,coral,2010,46.43120996441189
7,coral,2011,41.4
7,coral,2012,44
7,coral,2013,50.21
7,coral,2014,52.86
7,coral,2015,50.50149466192147
7,coral,2016,52.81
8,coral,2007,47.89
8,coral,2008,44.803096085408015
8,coral,2009,45.61715302491007
8,coral,2010,46.43120996441189
8,coral,2011,41.4
8,coral,2012,44
8,coral,2013,50.21
8,coral,2014,52.86
8,coral,2015,50.50149466192147
8,coral,2016,52.81
9,coral,2007,47.89
9,coral,2008,44.803096085408015
9,coral,2009,45.61715302491007
9,coral,2010,46.43120996441189
9,coral,2011,41.4
9,coral,2012,44
9,coral,2013,50.21
9,coral,2014,52.86
9,coral,2015,50.50149466192147
9,coral,2016,52.81
